invoice_line_no,date,itemno,pack,sale_bottles,sale_dollars,state_bottle_retail,vendor_no
S25034300043,2015-04-13T00:00:00.000,19068,6,3,94.47,31.49,65
S25039400039,2015-04-13T00:00:00.000,19068,6,3,94.47,31.49,65
S25044800053,2015-04-13T00:00:00.000,19068,6,6,188.94,31.49,65
S25047400002,2015-04-13T00:00:00.000,19068,6,6,188.94,31.49,65
S25021600002,2015-04-13T00:00:00.000,19068,6,6,188.94,31.49,65
S25018400069,2015-04-13T00:00:00.000,19068,6,2,62.98,31.49,65
S25060200059,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25041900040,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25050700009,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25054700002,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25057600013,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25063700022,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25040900044,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25041000010,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25041500032,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25041700047,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25042400113,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25051600021,2015-04-14T00:00:00.000,19068,6,2,62.98,31.49,65
S25054200038,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25057100008,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25057200040,2015-04-14T00:00:00.000,19068,6,12,377.88,31.49,65
S25060100005,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25061900014,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25064200005,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25065500005,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25066900006,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25069900019,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25071200023,2015-04-14T00:00:00.000,19068,6,2,62.98,31.49,65
S25074000017,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25074100002,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25076000003,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S25079400033,2015-04-14T00:00:00.000,19068,6,1,31.49,31.49,65
S25080300004,2015-04-14T00:00:00.000,19068,6,6,188.94,31.49,65
S24998600001,2015-04-14T00:00:00.000,19068,6,36,1133.64,31.49,65
S25105400036,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25108600014,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25097400056,2015-04-15T00:00:00.000,19068,6,12,377.88,31.49,65
S25098400006,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25099100002,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25099900004,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25100700009,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25101400020,2015-04-15T00:00:00.000,19068,6,1,31.49,31.49,65
S25105200026,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25105300055,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25107900020,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25100200214,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25078300019,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25078700049,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25081800015,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25084900014,2015-04-15T00:00:00.000,19068,6,1,31.49,31.49,65
S25106400030,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25085000025,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25093100018,2015-04-15T00:00:00.000,19068,6,2,62.98,31.49,65
S25094400004,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25095000005,2015-04-15T00:00:00.000,19068,6,6,188.94,31.49,65
S25119800009,2015-04-16T00:00:00.000,19068,6,12,377.88,31.49,65
S25123500009,2015-04-16T00:00:00.000,19068,6,3,94.47,31.49,65
S25124600038,2015-04-16T00:00:00.000,19068,6,6,188.94,31.49,65
S25126900007,2015-04-16T00:00:00.000,19068,6,6,188.94,31.49,65
S25127600034,2015-04-16T00:00:00.000,19068,6,3,94.47,31.49,65
S25128600026,2015-04-16T00:00:00.000,19068,6,6,188.94,31.49,65
S25130000030,2015-04-16T00:00:00.000,19068,6,1,31.49,31.49,65
S25131700029,2015-04-16T00:00:00.000,19068,6,6,188.94,31.49,65
S25037100005,2015-04-16T00:00:00.000,19068,6,6,188.94,31.49,65
S25154800003,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25157500020,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25157800021,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25152400048,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25173500053,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25173100040,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25165400035,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25163400006,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25162200014,2015-04-20T00:00:00.000,19068,6,2,62.98,31.49,65
S25158000024,2015-04-20T00:00:00.000,19068,6,2,62.98,31.49,65
S25143900013,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25144400023,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25145000028,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25145400036,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25145600038,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25146000033,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25148200005,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25148700006,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25149000050,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25149400067,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25152800010,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25153500008,2015-04-20T00:00:00.000,19068,6,1,31.49,31.49,65
S25156100035,2015-04-20T00:00:00.000,19068,6,6,188.94,31.49,65
S25172300019,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25184600007,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25197000026,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25172900019,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25177600014,2015-04-21T00:00:00.000,19068,6,2,62.98,31.49,65
S25183100005,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25183800040,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25184700072,2015-04-21T00:00:00.000,19068,6,1,31.49,31.49,65
S25187400039,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25190300030,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25191400005,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25195000004,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25197500009,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25199400020,2015-04-21T00:00:00.000,19068,6,2,62.98,31.49,65
S25208600018,2015-04-21T00:00:00.000,19068,6,6,188.94,31.49,65
S25242300013,2015-04-22T00:00:00.000,19068,6,2,62.98,31.49,65
S25240100008,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25204000025,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25204400031,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25204600035,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25238200004,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25238200020,2015-04-22T00:00:00.000,19068,6,1,31.49,31.49,65
S25205000042,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25206500022,2015-04-22T00:00:00.000,19068,6,2,62.98,31.49,65
S25201300016,2015-04-22T00:00:00.000,19068,6,12,377.88,31.49,65
S25210800014,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25204300014,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25215100009,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25219900044,2015-04-22T00:00:00.000,19068,6,2,62.98,31.49,65
S25226600006,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25229000002,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25230200089,2015-04-22T00:00:00.000,19068,6,6,188.94,31.49,65
S25255000040,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25258500003,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25258800030,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25261400049,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25235900013,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25236100038,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25236200030,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25244400021,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25246600011,2015-04-23T00:00:00.000,19068,6,2,62.98,31.49,65
S25247000057,2015-04-23T00:00:00.000,19068,6,3,94.47,31.49,65
S25248600084,2015-04-23T00:00:00.000,19068,6,1,31.49,31.49,65
S25250700036,2015-04-23T00:00:00.000,19068,6,6,188.94,31.49,65
S25258100029,2015-04-23T00:00:00.000,19068,6,1,31.49,31.49,65
S25294800007,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25300700030,2015-04-27T00:00:00.000,19068,6,1,31.49,31.49,65
S25301300011,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25303400014,2015-04-27T00:00:00.000,19068,6,1,31.49,31.49,65
S25303900004,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25304600027,2015-04-27T00:00:00.000,19068,6,2,62.98,31.49,65
S25305700003,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25282200018,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25282800015,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25283000020,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25283200014,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25283300020,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25285200005,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25286900013,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25308800036,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25302800039,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25284200042,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25309000006,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25289400056,2015-04-27T00:00:00.000,19068,6,1,31.49,31.49,65
S25289500042,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25292000098,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25294700017,2015-04-27T00:00:00.000,19068,6,6,188.94,31.49,65
S25296700135,2015-04-27T00:00:00.000,19068,6,3,94.47,31.49,65
S25329200044,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25352000019,2015-04-28T00:00:00.000,19068,6,1,31.49,31.49,65
S25348300020,2015-04-28T00:00:00.000,19068,6,1,31.49,31.49,65
S25347400022,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25344000006,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25343500006,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25342200025,2015-04-28T00:00:00.000,19068,6,1,31.49,31.49,65
S25334000001,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25329900034,2015-04-28T00:00:00.000,19068,6,3,94.47,31.49,65
S25328500038,2015-04-28T00:00:00.000,19068,6,3,94.47,31.49,65
S25326900090,2015-04-28T00:00:00.000,19068,6,1,31.49,31.49,65
S25326800006,2015-04-28T00:00:00.000,19068,6,3,94.47,31.49,65
S25324700009,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25322800017,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25317100006,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25313400053,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25313000028,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25310100032,2015-04-28T00:00:00.000,19068,6,120,3778.8,31.49,65
S25308600003,2015-04-28T00:00:00.000,19068,6,36,1133.64,31.49,65
S25324000031,2015-04-28T00:00:00.000,19068,6,6,188.94,31.49,65
S25381700011,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25374800011,2015-04-29T00:00:00.000,19068,6,1,31.49,31.49,65
S25366200010,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25375200008,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25375700032,2015-04-29T00:00:00.000,19068,6,2,62.98,31.49,65
S25376300157,2015-04-29T00:00:00.000,19068,6,3,94.47,31.49,65
S25377100023,2015-04-29T00:00:00.000,19068,6,2,62.98,31.49,65
S25367800009,2015-04-29T00:00:00.000,19068,6,3,94.47,31.49,65
S25370100066,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25382200020,2015-04-29T00:00:00.000,19068,6,1,31.49,31.49,65
S25384100010,2015-04-29T00:00:00.000,19068,6,1,31.49,31.49,65
S25374300018,2015-04-29T00:00:00.000,19068,6,3,94.47,31.49,65
S25375100234,2015-04-29T00:00:00.000,19068,6,2,62.98,31.49,65
S25360900016,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25350800025,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25355900033,2015-04-29T00:00:00.000,19068,6,3,94.47,31.49,65
S25356400015,2015-04-29T00:00:00.000,19068,6,12,377.88,31.49,65
S25357000044,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25357100044,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25363000016,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25363600007,2015-04-29T00:00:00.000,19068,6,6,188.94,31.49,65
S25364800042,2015-04-29T00:00:00.000,19068,6,1,31.49,31.49,65
S25365000012,2015-04-29T00:00:00.000,19068,6,2,62.98,31.49,65
S25367300031,2015-04-29T00:00:00.000,19068,6,2,62.98,31.49,65
S25353500051,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25391800067,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25391900025,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25392300009,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25380200041,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25398800012,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25380300046,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25400900025,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25401300070,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25388500002,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25391100038,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25391400097,2015-04-30T00:00:00.000,19068,6,1,31.49,31.49,65
S25402400007,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25391600007,2015-04-30T00:00:00.000,19068,6,6,188.94,31.49,65
S25436000001,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25401500038,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25411000004,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25413200006,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25413800005,2015-05-04T00:00:00.000,19068,6,54,1700.46,31.49,65
S25413900115,2015-05-04T00:00:00.000,19068,6,12,377.88,31.49,65
S25414900017,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25415600023,2015-05-04T00:00:00.000,19068,6,12,377.88,31.49,65
S25416200038,2015-05-04T00:00:00.000,19068,6,12,377.88,31.49,65
S25416300055,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25416400057,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25416500051,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25416600023,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25417300012,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25420700113,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25421500038,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25426200051,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25427200042,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25428300038,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25431600028,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25434100039,2015-05-04T00:00:00.000,19068,6,1,31.49,31.49,65
S25437400073,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25439500015,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25440000032,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25442200017,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25442400007,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25442500080,2015-05-04T00:00:00.000,19068,6,1,31.49,31.49,65
S25446300107,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25448000025,2015-05-04T00:00:00.000,19068,6,2,62.98,31.49,65
S25425000006,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25422500010,2015-05-04T00:00:00.000,19068,6,6,188.94,31.49,65
S25458600017,2015-05-05T00:00:00.000,19068,6,2,62.98,31.49,65
S25446600017,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25447200003,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25447500013,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25447800011,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25448400015,2015-05-05T00:00:00.000,19068,6,12,377.88,31.49,65
S25448500005,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25449400041,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25450200003,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25452200018,2015-05-05T00:00:00.000,19068,6,3,94.47,31.49,65
S25454500027,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25454800055,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25454900023,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25455000016,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25456400027,2015-05-05T00:00:00.000,19068,6,1,31.49,31.49,65
S25456800024,2015-05-05T00:00:00.000,19068,6,2,62.98,31.49,65
S25457700057,2015-05-05T00:00:00.000,19068,6,2,62.98,31.49,65
S25458100022,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25446000038,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25460300060,2015-05-05T00:00:00.000,19068,6,2,62.98,31.49,65
S25464000017,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25464900002,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25467300032,2015-05-05T00:00:00.000,19068,6,1,31.49,31.49,65
S25467600027,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25469200013,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25469700029,2015-05-05T00:00:00.000,19068,6,3,94.47,31.49,65
S25474400034,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25476700008,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25478500016,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25479600044,2015-05-05T00:00:00.000,19068,6,3,94.47,31.49,65
S25480100002,2015-05-05T00:00:00.000,19068,6,3,94.47,31.49,65
S25461500020,2015-05-05T00:00:00.000,19068,6,2,62.98,31.49,65
S25453800019,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25445200032,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25436200009,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25420400002,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25446100049,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25445400038,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25445500044,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25445800027,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25445900052,2015-05-05T00:00:00.000,19068,6,6,188.94,31.49,65
S25484400002,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25478800017,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25500300060,2015-05-06T00:00:00.000,19068,6,2,62.98,31.49,65
S25488400041,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25489500024,2015-05-06T00:00:00.000,19068,6,2,62.98,31.49,65
S25490000002,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25481100017,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25491900055,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25492800009,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25473000015,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25473700034,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25482600026,2015-05-06T00:00:00.000,19068,6,2,62.98,31.49,65
S25483500006,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25481900013,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25507700019,2015-05-06T00:00:00.000,19068,6,1,31.49,31.49,65
S25505900048,2015-05-06T00:00:00.000,19068,6,1,31.49,31.49,65
S25481600023,2015-05-06T00:00:00.000,19068,6,2,62.98,31.49,65
S25504500009,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25503600086,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25501600032,2015-05-06T00:00:00.000,19068,6,114,3589.86,31.49,65
S25487000014,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25501400033,2015-05-06T00:00:00.000,19068,6,1,31.49,31.49,65
S25500100016,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25498100060,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25497500012,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25497300008,2015-05-06T00:00:00.000,19068,6,6,188.94,31.49,65
S25496400036,2015-05-06T00:00:00.000,19068,6,1,31.49,31.49,65
S25492900098,2015-05-06T00:00:00.000,19068,6,2,62.98,31.49,65
S25486000018,2015-05-07T00:00:00.000,19068,6,3,94.47,31.49,65
S25519900043,2015-05-07T00:00:00.000,19068,6,2,62.98,31.49,65
S25528700061,2015-05-07T00:00:00.000,19068,6,18,566.82,31.49,65
S25508700022,2015-05-07T00:00:00.000,19068,6,2,62.98,31.49,65
S25511600050,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25532000038,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25530900016,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25511800031,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25514500033,2015-05-07T00:00:00.000,19068,6,12,377.88,31.49,65
S25514600010,2015-05-07T00:00:00.000,19068,6,2,62.98,31.49,65
S25518100018,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25497900004,2015-05-07T00:00:00.000,19068,6,6,188.94,31.49,65
S25558900025,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25571100047,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25547700050,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25544400020,2015-05-11T00:00:00.000,19068,6,2,62.98,31.49,65
S25545300008,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25545400129,2015-05-11T00:00:00.000,19068,6,18,566.82,31.49,65
S25546200019,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25546600030,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25547800015,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25550600034,2015-05-11T00:00:00.000,19068,6,1,31.49,31.49,65
S25551400003,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25551800006,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25553400046,2015-05-11T00:00:00.000,19068,6,2,62.98,31.49,65
S25554400001,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25554500011,2015-05-11T00:00:00.000,19068,6,1,31.49,31.49,65
S25556500014,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25558500040,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25561100012,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25563400014,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25563600030,2015-05-11T00:00:00.000,19068,6,2,62.98,31.49,65
S25564400032,2015-05-11T00:00:00.000,19068,6,3,94.47,31.49,65
S25566300006,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25570500014,2015-05-11T00:00:00.000,19068,6,6,188.94,31.49,65
S25572800016,2015-05-12T00:00:00.000,19068,6,6,188.94,31.49,65
S25573300062,2015-05-12T00:00:00.000,19068,6,6,188.94,31.49,65
S25596600013,2015-05-12T00:00:00.000,19068,6,6,188.94,31.49,65
